s,h,q_eq,f1,f2,regime
1.6,-1.55,0.37804878048780494,0.20392749244712988,-42.6816,stable
1.6,-1.5,0.37500000000000006,0.21052631578947362,-40.64000000000001,stable
1.6,-1.45,0.37179487179487175,0.21751101321585886,-38.6496,stable
1.6,-1.4,0.3684210526315789,0.2249134948096885,-36.7104,stable
1.6,-1.35,0.3648648648648649,0.23276904474002402,-34.82240000000001,stable
1.6,-1.3,0.36111111111111116,0.24111675126903537,-32.9856,stable
1.6,-1.25,0.35714285714285715,0.24999999999999978,-31.200000000000003,stable
1.6,-1.2,0.35294117647058826,0.2594670406732116,-29.465600000000002,stable
1.6,-1.15,0.3484848484848485,0.2695716395864105,-27.782399999999996,stable
1.6,-1.1,0.34375,0.28037383177570085,-26.150400000000005,stable
1.6,-1.05,0.3387096774193548,0.2919407894736842,-24.569600000000005,stable
1.6,-1.0,0.3333333333333333,0.30434782608695654,-23.040000000000003,stable
1.6,-0.95,0.3275862068965517,0.3176795580110497,-21.5616,stable
1.6,-0.9,0.32142857142857145,0.33203125000000006,-20.134400000000007,stable
1.6,-0.85,0.3148148148148148,0.3475103734439834,-18.7584,stable
1.6,-0.8,0.30769230769230776,0.3642384105960264,-17.433600000000002,stable
1.6,-0.75,0.30000000000000004,0.3823529411764704,-16.160000000000004,stable
1.6,-0.7,0.29166666666666663,0.40201005025125625,-14.937600000000002,stable
1.6,-0.65,0.2826086956521739,0.4233870967741935,-13.766399999999999,stable
1.6,-0.6,0.2727272727272727,0.4466858789625361,-12.6464,stable
1.6,-0.55,0.2619047619047619,0.4721362229102167,-11.577600000000002,stable
1.6,-0.5,0.25,0.49999999999999994,-10.56,stable
1.6,-0.45,0.2368421052631579,0.5305755395683452,-9.5936,stable
1.6,-0.4,0.22222222222222224,0.5642023346303502,-8.678400000000002,stable
1.6,-0.35,0.20588235294117646,0.60126582278481,-7.814400000000001,stable
1.6,-0.3,0.1875,0.6422018348623852,-7.001600000000001,stable
1.6,-0.25,0.16666666666666666,0.6875,-6.24,stable
1.6,-0.2,0.14285714285714288,0.7377049180327868,-5.5296,stable
1.6,-0.15,0.11538461538461538,0.7934131736526945,-4.8704,stable
1.6,-0.1,0.08333333333333334,0.8552631578947368,-4.2624,stable
1.6,-0.05,0.045454545454545456,0.9239130434782609,-3.7056000000000004,stable
1.6,0.0,0.0,1.0,-3.2,loss
1.6,0.05,0.0,0.9199999999999999,-2.7456,loss
1.6,0.1,0.0,0.84,-2.3424,loss
1.6,0.15,0.0,0.76,-1.9904000000000002,loss
1.6,0.2,0.0,0.6799999999999999,-1.6896000000000002,loss
1.6,0.25,0.0,0.6,-1.4400000000000002,loss
1.6,0.3,0.0,0.52,-1.2416,loss
1.6,0.35,0.0,0.44000000000000006,-1.0944,loss
1.6,0.4,0.0,0.3599999999999999,-0.9984000000000002,loss
1.6,0.45,0.0,0.2799999999999999,-0.9536000000000003,loss
1.6,0.5,0.0,0.19999999999999996,-0.9600000000000002,loss
1.6,0.55,0.0,0.11999999999999988,-1.0176000000000003,loss
1.6,0.6,0.0,0.040000000000000036,-1.1264,loss
1.6,0.65,0.0,-0.040000000000000036,-1.2864000000000002,loss
1.6,0.7,0.0,-0.11999999999999988,-1.4975999999999996,loss
1.6,0.75,0.0,-0.20000000000000018,-1.760000000000001,loss
1.6,0.8,0.0,-0.28000000000000025,-2.073600000000001,loss
1.6,0.85,0.0,-0.3600000000000001,-2.4384000000000006,loss
1.6,0.9,0.0,-0.44000000000000017,-2.8544000000000014,loss
1.6,0.95,0.0,-0.52,-3.3216,loss
1.6,1.0,0.0,-0.6000000000000001,-3.8400000000000007,loss
1.6,1.05,0.9545454545454545,0.8734939759036113,-4.409600000000001,stable
1.6,1.1,0.9166666666666666,0.7608695652173872,-5.030400000000002,stable
1.6,1.15,0.8846153846153847,0.661764705882357,-5.702399999999999,stable
1.6,1.2,0.8571428571428572,0.5752212389380531,-6.4256,stable
1.6,1.25,0.8333333333333334,0.5000000000000008,-7.2,stable
1.6,1.3,0.8125,0.43478260869565666,-8.0256,stable
1.6,1.35,0.7941176470588235,0.3782894736842102,-8.902400000000002,stable
1.6,1.4,0.7777777777777779,0.3293413173652698,-9.830399999999997,stable
1.6,1.45,0.7631578947368421,0.286885245901642,-10.809599999999998,stable
1.6,1.5,0.75,0.24999999999999922,-11.840000000000003,stable
1.6,1.55,0.738095238095238,0.21788990825687965,-12.921600000000007,stable
1.6,1.6,0.7272727272727272,0.18987341772151742,-14.054400000000005,stable
1.6,1.65,0.717391304347826,0.16536964980544502,-15.238400000000002,stable
1.6,1.7,0.7083333333333334,0.14388489208633098,-16.4736,stable
1.6,1.75,0.7000000000000001,0.12500000000000022,-17.76,stable
1.6,1.8,0.6923076923076924,0.1083591331269351,-19.097600000000007,stable
1.6,1.85,0.6851851851851852,0.09365994236311279,-20.486400000000003,stable
1.6,1.9,0.6785714285714285,0.08064516129032252,-21.9264,stable
1.6,1.95,0.6724137931034482,0.06909547738693435,-23.417600000000004,stable
1.6,2.0,0.6666666666666666,0.05882352941176457,-24.960000000000004,stable
1.65,-2.0,0.39999999999999997,0.14655172413793113,-66.66,stable
1.65,-1.95,0.3979591836734694,0.15057107379772472,-64.01422499999998,stable
1.65,-1.9,0.3958333333333333,0.15479012690001395,-61.4229,stable
1.65,-1.85,0.39361702127659576,0.15922297256484275,-58.886025000000004,stable
1.65,-1.8,0.3913043478260869,0.16388497888598447,-56.40359999999999,stable
1.65,-1.75,0.3888888888888889,0.16879293424926403,-53.975624999999994,stable
1.65,-1.7,0.38636363636363635,0.17396520695860845,-51.6021,stable
1.65,-1.65,0.38372093023255816,0.17942192587116312,-49.283024999999995,stable
1.65,-1.6,0.380952380952381,0.18518518518518523,-47.0184,stable
1.65,-1.55,0.3780487804878049,0.1912792770449367,-44.808225,stable
1.65,-1.5,0.37499999999999994,0.19773095623987044,-42.652499999999996,stable
1.65,-1.45,0.3717948717948718,0.20456974199786268,-40.55122499999999,stable
1.65,-1.4,0.3684210526315789,0.21182826272391259,-38.5044,stable
1.65,-1.35,0.36486486486486486,0.21954265053953823,-36.512024999999994,stable
1.65,-1.3,0.36111111111111116,0.2277529936604836,-34.5741,stable
1.65,-1.25,0.3571428571428571,0.23650385604113114,-32.690625,stable
1.65,-1.2,0.3529411764705882,0.24584487534626037,-30.861599999999992,stable
1.65,-1.15,0.34848484848484845,0.2558314522197141,-29.087024999999997,stable
1.65,-1.1,0.34375000000000006,0.26652554604060413,-27.3669,stable
1.65,-1.05,0.3387096774193548,0.2779965949228775,-25.701224999999997,stable
1.65,-1.0,0.33333333333333337,0.2903225806451612,-24.09,stable
1.65,-0.95,0.3275862068965517,0.3035912624953722,-22.533224999999998,stable
1.65,-0.9,0.32142857142857145,0.3179016076393086,-21.030899999999995,stable
1.65,-0.85,0.31481481481481477,0.33336544946526653,-19.583025,stable
1.65,-0.8,0.3076923076923077,0.35010940919037215,-18.189600000000002,stable
1.65,-0.75,0.29999999999999993,0.36827711941659075,-16.850624999999997,stable
1.65,-0.7,0.29166666666666663,0.38803179055633474,-15.566099999999999,stable
1.65,-0.65,0.28260869565217395,0.40955916086249317,-14.336024999999998,stable
1.65,-0.6,0.2727272727272727,0.4330708661417323,-13.160399999999997,stable
1.65,-0.55,0.2619047619047619,0.4588082527773769,-12.039225,stable
1.65,-0.5,0.25,0.48704663212435234,-10.9725,stable
1.65,-0.45,0.23684210526315788,0.518099927264589,-9.960225,stable
1.65,-0.4,0.22222222222222224,0.5523255813953487,-9.0024,stable
1.65,-0.35,0.20588235294117646,0.5901294604718407,-8.099025,stable
1.65,-0.3,0.1875,0.6319702602230484,-7.2501,stable
1.65,-0.25,0.16666666666666669,0.678362573099415,-6.4556249999999995,stable
1.65,-0.2,0.14285714285714285,0.7298772169167804,-5.715599999999999,stable
1.65,-0.15,0.11538461538461536,0.7871365803496307,-5.030024999999999,stable
1.65,-0.1,0.08333333333333334,0.8508014796547474,-4.3989,stable
1.65,-0.05,0.045454545454545456,0.921544209215442,-3.822225,stable
1.65,0.0,0.0,1.0,-3.3,loss
1.65,0.05,0.0,0.9175,-2.8322249999999998,loss
1.65,0.1,0.0,0.835,-2.4189,loss
1.65,0.15,0.0,0.7525000000000001,-2.060025,loss
1.65,0.2,0.0,0.6699999999999999,-1.7556,loss
1.65,0.25,0.0,0.5875,-1.505625,loss
1.65,0.3,0.0,0.5050000000000001,-1.3100999999999996,loss
1.65,0.35,0.0,0.4225000000000001,-1.1690249999999998,loss
1.65,0.4,0.0,0.33999999999999997,-1.0824,loss
1.65,0.45,0.0,0.25750000000000006,-1.050225,loss
1.65,0.5,0.0,0.17500000000000004,-1.0724999999999998,loss
1.65,0.55,0.0,0.09250000000000003,-1.1492249999999997,loss
1.65,0.6,0.0,0.01000000000000012,-1.2803999999999995,loss
1.65,0.65,0.0,-0.07250000000000001,-1.466025,loss
1.65,0.7,0.0,-0.1549999999999998,-1.7060999999999993,loss
1.65,0.75,0.0,-0.23749999999999982,-2.000624999999999,loss
1.65,0.8,0.0,-0.32000000000000006,-2.3496,loss
1.65,0.85,0.0,-0.40249999999999986,-2.7530249999999987,loss
1.65,0.9,0.0,-0.4849999999999999,-3.210899999999999,loss
1.65,0.95,0.0,-0.5674999999999999,-3.723224999999999,loss
1.65,1.0,0.0,-0.6499999999999999,-4.289999999999999,loss
1.65,1.05,0.9545454545454546,0.8795411089866172,-4.911224999999999,stable
1.65,1.1,0.9166666666666666,0.7721280602636567,-5.586899999999999,stable
1.65,1.15,0.8846153846153847,0.6773416465920375,-6.317024999999997,stable
1.65,1.2,0.8571428571428572,0.5942622950819653,-7.101599999999997,stable
1.65,1.25,0.8333333333333333,0.5217391304347798,-7.940625,stable
1.65,1.3,0.8125,0.4585612116112756,-8.834100000000001,stable
1.65,1.35,0.7941176470588235,0.4035574256478909,-9.782025,stable
1.65,1.4,0.7777777777777778,0.3556485355648539,-10.784399999999996,stable
1.65,1.45,0.7631578947368421,0.31386919461483614,-11.841224999999994,stable
1.65,1.5,0.75,0.2773722627737228,-12.952499999999995,stable
1.65,1.55,0.738095238095238,0.2454234560450605,-14.118225000000002,stable
1.65,1.6,0.7272727272727273,0.21739130434782597,-15.338400000000004,stable
1.65,1.65,0.717391304347826,0.19273535952557355,-16.613024999999993,stable
1.65,1.7,0.7083333333333334,0.17099430018999315,-17.942099999999993,stable
1.65,1.75,0.7,0.1517747858017129,-19.325624999999995,stable
1.65,1.8,0.6923076923076924,0.13474144209759645,-20.763599999999997,stable
1.65,1.85,0.6851851851851851,0.11960809263265122,-22.256024999999998,stable
1.65,1.9,0.6785714285714286,0.1061302075083175,-23.802899999999998,stable
1.65,1.95,0.6724137931034482,0.09409846997369577,-25.404224999999997,stable
1.65,2.0,0.6666666666666667,0.08333333333333387,-27.059999999999995,stable
1.7,-2.0,0.39999999999999997,0.13559322033898313,-70.04,stable
1.7,-1.95,0.3979591836734694,0.13947246848670186,-67.2469,stable
1.7,-1.9,0.3958333333333333,0.14354941940202995,-64.5116,stable
1.7,-1.85,0.39361702127659576,0.14783828108287975,-61.83409999999999,stable
1.7,-1.8,0.391304347826087,0.15235457063711913,-59.2144,stable
1.7,-1.75,0.3888888888888889,0.1571152607855763,-56.6525,stable
1.7,-1.7,0.38636363636363635,0.16213894555997,-54.148399999999995,stable
1.7,-1.65,0.3837209302325581,0.16744602805700998,-51.702099999999994,stable
1.7,-1.6,0.38095238095238093,0.17305893358278768,-49.3136,stable
1.7,-1.55,0.3780487804878049,0.1790023520786876,-46.9829,stable
1.7,-1.5,0.375,0.18530351437699683,-44.709999999999994,stable
1.7,-1.45,0.3717948717948718,0.19199250760945924,-42.4949,stable
1.7,-1.4,0.3684210526315789,0.19910263600673034,-40.337599999999995,stable
1.7,-1.35,0.36486486486486486,0.20667083440591336,-38.238099999999996,stable
1.7,-1.3,0.3611111111111111,0.21473814305577024,-36.196400000000004,stable
1.7,-1.25,0.35714285714285715,0.2233502538071067,-34.2125,stable
1.7,-1.2,0.3529411764705882,0.2325581395348838,-32.28639999999999,stable
1.7,-1.15,0.3484848484848485,0.24241878069661607,-30.4181,stable
1.7,-1.1,0.34375,0.2529960053262318,-28.607600000000005,stable
1.7,-1.05,0.33870967741935487,0.26436146152686324,-26.8549,stable
1.7,-1.0,0.33333333333333337,0.27659574468085085,-25.16,stable
1.7,-0.95,0.32758620689655177,0.289789705136156,-23.522900000000003,stable
1.7,-0.9,0.32142857142857145,0.3040459660043093,-21.9436,stable
1.7,-0.85,0.31481481481481477,0.3194806847833005,-20.422099999999997,stable
1.7,-0.8,0.3076923076923077,0.33622559652928413,-18.9584,stable
1.7,-0.75,0.3,0.3544303797468355,-17.5525,stable
1.7,-0.7,0.29166666666666663,0.37426538818434907,-16.2044,stable
1.7,-0.65,0.2826086956521739,0.39592479085562826,-14.9141,stable
1.7,-0.6,0.2727272727272727,0.4196301564722618,-13.6816,stable
1.7,-0.55,0.2619047619047619,0.4456345032035957,-12.506900000000002,stable
1.7,-0.5,0.25,0.4742268041237113,-11.39,stable
1.7,-0.45,0.2368421052631579,0.5057368831458171,-10.3309,stable
1.7,-0.4,0.22222222222222224,0.5405405405405406,-9.329600000000001,stable
1.7,-0.35,0.2058823529411765,0.5790645879732739,-8.386099999999999,stable
1.7,-0.3,0.18750000000000003,0.6217912150598973,-7.5004,stable
1.7,-0.25,0.16666666666666669,0.6692607003891049,-6.672499999999999,stable
1.7,-0.2,0.14285714285714288,0.7220708446866485,-5.9024,stable
1.7,-0.15,0.11538461538461539,0.780870539884177,-5.1901,stable
1.7,-0.1,0.08333333333333334,0.8463434675431389,-4.5356000000000005,stable
1.7,-0.05,0.04545454545454546,0.9191759112519811,-3.9389000000000003,stable
1.7,0.0,0.0,1.0,-3.4,loss
1.7,0.05,0.0,0.915,-2.9189,loss
1.7,0.1,0.0,0.83,-2.4956,loss
1.7,0.15,0.0,0.745,-2.1300999999999997,loss
1.7,0.2,0.0,0.6599999999999999,-1.8224,loss
1.7,0.25,0.0,0.575,-1.5725,loss
1.7,0.3,0.0,0.49,-1.3803999999999998,loss
1.7,0.35,0.0,0.405,-1.2461000000000002,loss
1.7,0.4,0.0,0.31999999999999995,-1.1696,loss
1.7,0.45,0.0,0.235,-1.1509,loss
1.7,0.5,0.0,0.15000000000000002,-1.19,loss
1.7,0.55,0.0,0.06499999999999995,-1.2869,loss
1.7,0.6,0.0,-0.020000000000000018,-1.4416000000000002,loss
1.7,0.65,0.0,-0.10499999999999998,-1.6540999999999997,loss
1.7,0.7,0.0,-0.18999999999999995,-1.9243999999999997,loss
1.7,0.75,0.0,-0.2749999999999999,-2.2524999999999995,loss
1.7,0.8,0.0,-0.3600000000000001,-2.6384000000000003,loss
1.7,0.85,0.0,-0.44499999999999984,-3.082099999999999,loss
1.7,0.9,0.0,-0.53,-3.5836,loss
1.7,0.95,0.0,-0.615,-4.1429,loss
1.7,1.0,0.0,-0.7,-4.76,loss
1.7,1.05,0.9545454545454546,0.8847271553115904,-5.434899999999999,stable
1.7,1.1,0.9166666666666667,0.7817969661610216,-6.167600000000001,stable
1.7,1.15,0.8846153846153846,0.6907461112575757,-6.958099999999998,stable
1.7,1.2,0.8571428571428572,0.6106870229007619,-7.806400000000001,stable
1.7,1.25,0.8333333333333334,0.5405405405405405,-8.7125,stable
1.7,1.3,0.8125000000000001,0.4791830322073825,-9.6764,stable
1.7,1.35,0.7941176470588236,0.42553191489361625,-10.6981,stable
1.7,1.4,0.7777777777777778,0.3785900783289804,-11.777599999999998,stable
1.7,1.45,0.7631578947368421,0.3374645363595665,-12.914899999999996,stable
1.7,1.5,0.7500000000000001,0.30136986301370006,-14.109999999999998,stable
1.7,1.55,0.7380952380952381,0.2696232833564316,-15.362899999999998,stable
1.7,1.6,0.7272727272727273,0.24163568773234217,-16.673600000000004,stable
1.7,1.65,0.7173913043478262,0.21690110598088608,-18.042099999999994,stable
1.7,1.7,0.7083333333333334,0.1949860724233987,-19.468399999999992,stable
1.7,1.75,0.7000000000000001,0.17551963048498803,-20.9525,stable
1.7,1.8,0.6923076923076923,0.15818431911967015,-22.494400000000002,stable
1.7,1.85,0.6851851851851852,0.14270824981961017,-24.0941,stable
1.7,1.9,0.6785714285714286,0.12885825591848926,-25.7516,stable
1.7,1.95,0.6724137931034483,0.11643403240513402,-27.4669,stable
1.7,2.0,0.6666666666666667,0.10526315789473682,-29.24,stable
1.75,-2.0,0.4,0.12499999999999992,-73.5,stable
1.75,-1.95,0.39795918367346944,0.12873911397198035,-70.55562499999999,stable
1.75,-1.9,0.39583333333333337,0.1326737126152462,-67.67249999999999,stable
1.75,-1.85,0.3936170212765957,0.13681810208735315,-64.85062500000001,stable
1.75,-1.8,0.3913043478260869,0.1411879259980527,-62.09,stable
1.75,-1.75,0.3888888888888889,0.1458003169572108,-59.390625,stable
1.75,-1.7,0.38636363636363635,0.15067406819984153,-56.7525,stable
1.75,-1.65,0.38372093023255816,0.1558298283113839,-54.175625,stable
1.75,-1.6,0.380952380952381,0.16129032258064507,-51.660000000000004,stable
1.75,-1.55,0.3780487804878049,0.1670806051027318,-49.205625,stable
1.75,-1.5,0.375,0.1732283464566929,-46.8125,stable
1.75,-1.45,0.3717948717948718,0.17976416261235267,-44.480624999999996,stable
1.75,-1.4,0.3684210526315789,0.1867219917012448,-42.209999999999994,stable
1.75,-1.35,0.36486486486486486,0.1941395264447065,-40.000625,stable
1.75,-1.3,0.3611111111111111,0.20205871139916126,-37.852500000000006,stable
1.75,-1.25,0.35714285714285715,0.21052631578947373,-35.765625,stable
1.75,-1.2,0.35294117647058826,0.2195945945945946,-33.74,stable
1.75,-1.15,0.34848484848484845,0.22932205276633646,-31.775624999999998,stable
1.75,-1.1,0.34375,0.23977433004231308,-29.872500000000006,stable
1.75,-1.05,0.3387096774193548,0.25102522679259354,-28.030625000000004,stable
1.75,-1.0,0.3333333333333333,0.26315789473684226,-26.25,stable
1.75,-0.95,0.32758620689655177,0.2762662201758056,-24.530624999999997,stable
1.75,-0.9,0.3214285714285714,0.29045643153526973,-22.872500000000002,stable
1.75,-0.85,0.3148148148148148,0.30584896736559997,-21.275624999999998,stable
1.75,-0.8,0.30769230769230765,0.3225806451612904,-19.740000000000002,stable
1.75,-0.75,0.3,0.3408071748878925,-18.265625,stable
1.75,-0.7,0.2916666666666667,0.360706062931696,-16.8525,stable
1.75,-0.65,0.2826086956521739,0.38247995064774826,-15.500625000000003,stable
1.75,-0.6,0.2727272727272727,0.4063604240282686,-14.209999999999999,stable
1.75,-0.55,0.2619047619047619,0.4326123128119799,-12.980625,stable
1.75,-0.5,0.25,0.46153846153846156,-11.8125,stable
1.75,-0.45,0.23684210526315788,0.49348489049071254,-10.705625,stable
1.75,-0.4,0.2222222222222222,0.528846153846154,-9.66,stable
1.75,-0.35,0.20588235294117646,0.5680705190989226,-8.675625,stable
1.75,-0.3,0.18750000000000003,0.6116642958748221,-7.7524999999999995,stable
1.75,-0.25,0.16666666666666666,0.6601941747572817,-6.890625,stable
1.75,-0.2,0.14285714285714285,0.7142857142857143,-6.09,stable
1.75,-0.15,0.11538461538461539,0.7746150256649558,-5.350624999999999,stable
1.75,-0.1,0.08333333333333334,0.8418891170431212,-4.6725,stable
1.75,-0.05,0.045454545454545456,0.9168081494057725,-4.055625,stable
1.75,0.0,0.0,1.0,-3.5,loss
1.75,0.05,0.0,0.9125,-3.0056249999999998,loss
1.75,0.1,0.0,0.825,-2.5725,loss
1.75,0.15,0.0,0.7375,-2.2006249999999996,loss
1.75,0.2,0.0,0.6499999999999999,-1.8900000000000001,loss
1.75,0.25,0.0,0.5625,-1.640625,loss
1.75,0.3,0.0,0.475,-1.4525,loss
1.75,0.35,0.0,0.38750000000000007,-1.3256249999999998,loss
1.75,0.4,0.0,0.29999999999999993,-1.26,loss
1.75,0.45,0.0,0.21250000000000002,-1.255625,loss
1.75,0.5,0.0,0.125,-1.3125,loss
1.75,0.55,0.0,0.03749999999999987,-1.4306250000000005,loss
1.75,0.6,0.0,-0.050000000000000044,-1.6100000000000003,loss
1.75,0.65,0.0,-0.13749999999999996,-1.8506249999999997,loss
1.75,0.7,0.0,-0.22499999999999987,-2.152499999999999,loss
1.75,0.75,0.0,-0.3125,-2.515625,loss
1.75,0.8,0.0,-0.40000000000000013,-2.940000000000001,loss
1.75,0.85,0.0,-0.48750000000000004,-3.4256250000000006,loss
1.75,0.9,0.0,-0.575,-3.9724999999999993,loss
1.75,0.95,0.0,-0.6624999999999999,-4.580624999999999,loss
1.75,1.0,0.0,-0.75,-5.25,loss
1.75,1.05,0.9545454545454545,0.8892238131122779,-5.980625000000001,stable
1.75,1.1,0.9166666666666665,0.7901907356948257,-6.772500000000002,stable
1.75,1.15,0.8846153846153847,0.7024029574861376,-7.625624999999997,stable
1.75,1.2,0.8571428571428571,0.6250000000000003,-8.540000000000001,stable
1.75,1.25,0.8333333333333334,0.5569620253164529,-9.515625,stable
1.75,1.3,0.8125,0.49723756906077454,-10.552499999999998,stable
1.75,1.35,0.7941176470588235,0.4448174569869894,-11.650625000000003,stable
1.75,1.4,0.7777777777777778,0.3987730061349704,-12.809999999999995,stable
1.75,1.45,0.7631578947368421,0.3582718651211826,-14.030625,stable
1.75,1.5,0.75,0.3225806451612903,-15.3125,stable
1.75,1.55,0.7380952380952381,0.29106029106029185,-16.655625,stable
1.75,1.6,0.7272727272727273,0.26315789473684326,-18.060000000000006,stable
1.75,1.65,0.7173913043478262,0.23839715952320564,-19.525624999999998,stable
1.75,1.7,0.7083333333333334,0.21636876763875756,-21.0525,stable
1.75,1.75,0.7,0.1967213114754087,-22.640625,stable
1.75,1.8,0.6923076923076923,0.17915309446254202,-24.290000000000003,stable
1.75,1.85,0.6851851851851851,0.16340490214706435,-26.000625000000003,stable
1.75,1.9,0.6785714285714286,0.14925373134328418,-27.772499999999994,stable
1.75,1.95,0.6724137931034483,0.13650740802397165,-29.605625,stable
1.75,2.0,0.6666666666666666,0.12499999999999925,-31.5,stable
